"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",577.925597699499,73.0922683248922,7,TRUE,"bs",7,"mix"
"bs_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",577.925597699499,73.0922683248922,7,TRUE,"bs",7,"mix"
"ns_4_2_2_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",2,"mean"
"ns_4_2_2_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",2,"mean"
"ns_4_3_3_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",3,"mean"
"ns_4_3_3_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",3,"mean"
"ns_4_4_4_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",4,"mean"
"ns_4_4_4_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",4,"mean"
"ns_4_5_5_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",5,"mean"
"ns_4_5_5_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",5,"mean"
"ns_4_6_6_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",6,"mean"
"ns_4_6_6_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",6,"mean"
"ns_4_7_7_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",7,"mean"
"ns_4_7_7_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"ns",7,"mean"
"bs_4_2_2_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",2,"mean"
"bs_4_2_2_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",2,"mean"
"bs_4_3_3_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",3,"mean"
"bs_4_3_3_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",3,"mean"
"bs_4_4_4_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",4,"mean"
"bs_4_4_4_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",4,"mean"
"bs_4_5_5_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",5,"mean"
"bs_4_5_5_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",5,"mean"
"bs_4_6_6_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",6,"mean"
"bs_4_6_6_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",6,"mean"
"bs_4_7_7_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",7,"mean"
"bs_4_7_7_hum_temp_o3_with_holiday",577.995927405913,87.1625980313065,4,TRUE,"bs",7,"mean"
"ns_4_2_2_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",2,"max"
"ns_4_2_2_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",2,"max"
"ns_4_3_3_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",3,"max"
"ns_4_3_3_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",3,"max"
"ns_4_4_4_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",4,"max"
"ns_4_4_4_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",4,"max"
"ns_4_5_5_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",5,"max"
"ns_4_5_5_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",5,"max"
"ns_4_6_6_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",6,"max"
"ns_4_6_6_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",6,"max"
"ns_4_7_7_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",7,"max"
"ns_4_7_7_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"ns",7,"max"
"bs_4_2_2_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",2,"max"
"bs_4_2_2_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",2,"max"
"bs_4_3_3_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",3,"max"
"bs_4_3_3_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",3,"max"
"bs_4_4_4_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",4,"max"
"bs_4_4_4_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",4,"max"
"bs_4_5_5_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",5,"max"
"bs_4_5_5_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",5,"max"
"bs_4_6_6_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",6,"max"
"bs_4_6_6_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",6,"max"
"bs_4_7_7_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",7,"max"
"bs_4_7_7_hum_temp_o3_with_holiday",578.017192537194,87.1838631625879,4,TRUE,"bs",7,"max"
"ns_7_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",2,"mean"
"ns_7_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",2,"mean"
"ns_7_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",3,"mean"
"ns_7_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",3,"mean"
"ns_7_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",4,"mean"
"ns_7_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",4,"mean"
"ns_7_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",5,"mean"
"ns_7_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",5,"mean"
"ns_7_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",6,"mean"
"ns_7_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",6,"mean"
"ns_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",7,"mean"
"ns_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"ns",7,"mean"
"bs_7_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",2,"mean"
"bs_7_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",2,"mean"
"bs_7_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",3,"mean"
"bs_7_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",3,"mean"
"bs_7_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",4,"mean"
"bs_7_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",4,"mean"
"bs_7_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",5,"mean"
"bs_7_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",5,"mean"
"bs_7_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",6,"mean"
"bs_7_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",6,"mean"
"bs_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",7,"mean"
"bs_7_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.030710919181,73.1973815445749,7,TRUE,"bs",7,"mean"
"ns_4_2_2_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",2,"min"
"ns_4_2_2_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",2,"min"
"ns_4_3_3_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",3,"min"
"ns_4_3_3_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",3,"min"
"ns_4_4_4_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",4,"min"
"ns_4_4_4_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",4,"min"
"ns_4_5_5_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",5,"min"
"ns_4_5_5_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",5,"min"
"ns_4_6_6_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",6,"min"
"ns_4_6_6_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",6,"min"
"ns_4_7_7_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",7,"min"
"ns_4_7_7_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"ns",7,"min"
"bs_4_2_2_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",2,"min"
"bs_4_2_2_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",2,"min"
"bs_4_3_3_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",3,"min"
"bs_4_3_3_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",3,"min"
"bs_4_4_4_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",4,"min"
"bs_4_4_4_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",4,"min"
"bs_4_5_5_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",5,"min"
"bs_4_5_5_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",5,"min"
"bs_4_6_6_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",6,"min"
"bs_4_6_6_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",6,"min"
"bs_4_7_7_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",7,"min"
"bs_4_7_7_hum_temp_o3_with_holiday",578.040930665891,87.2076012912846,4,TRUE,"bs",7,"min"
"ns_4_2_2_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",2,"mix"
"ns_4_2_2_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",2,"mix"
"ns_4_3_3_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",3,"mix"
"ns_4_3_3_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",3,"mix"
"ns_4_4_4_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",4,"mix"
"ns_4_4_4_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",4,"mix"
"ns_4_5_5_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",5,"mix"
"ns_4_5_5_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",5,"mix"
"ns_4_6_6_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",6,"mix"
"ns_4_6_6_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",6,"mix"
"ns_4_7_7_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",7,"mix"
"ns_4_7_7_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"ns",7,"mix"
"bs_4_2_2_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",2,"mix"
"bs_4_2_2_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",2,"mix"
"bs_4_3_3_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",3,"mix"
"bs_4_3_3_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",3,"mix"
"bs_4_4_4_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",4,"mix"
"bs_4_4_4_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",4,"mix"
"bs_4_5_5_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",5,"mix"
"bs_4_5_5_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",5,"mix"
"bs_4_6_6_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",6,"mix"
"bs_4_6_6_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",6,"mix"
"bs_4_7_7_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",7,"mix"
"bs_4_7_7_hum_temp_o3_with_holiday",578.045722340119,87.212392965512,4,TRUE,"bs",7,"mix"
"ns_1_2_2_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",2,"mean"
"ns_1_2_2_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",2,"mean"
"ns_1_3_3_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",3,"mean"
"ns_1_3_3_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",3,"mean"
"ns_1_4_4_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",4,"mean"
"ns_1_4_4_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",4,"mean"
"ns_1_5_5_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",5,"mean"
"ns_1_5_5_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",5,"mean"
"ns_1_6_6_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",6,"mean"
"ns_1_6_6_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",6,"mean"
"ns_1_7_7_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",7,"mean"
"ns_1_7_7_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"ns",7,"mean"
"bs_1_2_2_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",2,"mean"
"bs_1_2_2_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",2,"mean"
"bs_1_3_3_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",3,"mean"
"bs_1_3_3_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",3,"mean"
"bs_1_4_4_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",4,"mean"
"bs_1_4_4_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",4,"mean"
"bs_1_5_5_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",5,"mean"
"bs_1_5_5_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",5,"mean"
"bs_1_6_6_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",6,"mean"
"bs_1_6_6_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",6,"mean"
"bs_1_7_7_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",7,"mean"
"bs_1_7_7_hum_temp_o3_with_holiday",578.083791233529,93.2504618589227,1,TRUE,"bs",7,"mean"
"ns_1_2_2_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",2,"min"
"ns_1_2_2_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",2,"min"
"ns_1_3_3_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",3,"min"
"ns_1_3_3_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",3,"min"
"ns_1_4_4_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",4,"min"
"ns_1_4_4_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",4,"min"
"ns_1_5_5_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",5,"min"
"ns_1_5_5_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",5,"min"
"ns_1_6_6_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",6,"min"
"ns_1_6_6_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",6,"min"
"ns_1_7_7_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",7,"min"
"ns_1_7_7_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"ns",7,"min"
"bs_1_2_2_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",2,"min"
"bs_1_2_2_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",2,"min"
"bs_1_3_3_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",3,"min"
"bs_1_3_3_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",3,"min"
"bs_1_4_4_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",4,"min"
"bs_1_4_4_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",4,"min"
"bs_1_5_5_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",5,"min"
"bs_1_5_5_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",5,"min"
"bs_1_6_6_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",6,"min"
"bs_1_6_6_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",6,"min"
"bs_1_7_7_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",7,"min"
"bs_1_7_7_hum_temp_o3_with_holiday",578.096400568936,93.2630711943295,1,TRUE,"bs",7,"min"
"ns_1_2_2_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",2,"mean"
"ns_1_2_2_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",2,"mean"
"ns_1_3_3_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",3,"mean"
"ns_1_3_3_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",3,"mean"
"ns_1_4_4_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",4,"mean"
"ns_1_4_4_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",4,"mean"
"ns_1_5_5_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",5,"mean"
"ns_1_5_5_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",5,"mean"
"ns_1_6_6_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",6,"mean"
"ns_1_6_6_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",6,"mean"
"ns_1_7_7_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",7,"mean"
"ns_1_7_7_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"ns",7,"mean"
"bs_1_2_2_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",2,"mean"
"bs_1_2_2_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",2,"mean"
"bs_1_3_3_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",3,"mean"
"bs_1_3_3_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",3,"mean"
"bs_1_4_4_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",4,"mean"
"bs_1_4_4_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",4,"mean"
"bs_1_5_5_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",5,"mean"
"bs_1_5_5_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",5,"mean"
"bs_1_6_6_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",6,"mean"
"bs_1_6_6_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",6,"mean"
"bs_1_7_7_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",7,"mean"
"bs_1_7_7_hum_temp_so2_with_holiday",578.097325820109,93.2639964455027,1,TRUE,"bs",7,"mean"
"ns_1_2_2_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",2,"min"
"ns_1_2_2_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",2,"min"
"ns_1_3_3_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",3,"min"
"ns_1_3_3_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",3,"min"
"ns_1_4_4_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",4,"min"
"ns_1_4_4_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",4,"min"
"ns_1_5_5_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",5,"min"
"ns_1_5_5_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",5,"min"
"ns_1_6_6_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",6,"min"
"ns_1_6_6_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",6,"min"
"ns_1_7_7_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",7,"min"
"ns_1_7_7_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"ns",7,"min"
"bs_1_2_2_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",2,"min"
"bs_1_2_2_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",2,"min"
"bs_1_3_3_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",3,"min"
"bs_1_3_3_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",3,"min"
"bs_1_4_4_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",4,"min"
"bs_1_4_4_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",4,"min"
"bs_1_5_5_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",5,"min"
"bs_1_5_5_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",5,"min"
"bs_1_6_6_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",6,"min"
"bs_1_6_6_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",6,"min"
"bs_1_7_7_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",7,"min"
"bs_1_7_7_hum_temp_so2_with_holiday",578.126103852869,93.2927744782623,1,TRUE,"bs",7,"min"
"ns_6_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",2,"max"
"ns_6_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",2,"max"
"ns_6_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",3,"max"
"ns_6_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",3,"max"
"ns_6_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",4,"max"
"ns_6_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",4,"max"
"ns_6_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",5,"max"
"ns_6_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",5,"max"
"ns_6_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",6,"max"
"ns_6_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",6,"max"
"ns_6_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",7,"max"
"ns_6_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"ns",7,"max"
"bs_6_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"bs",2,"max"
"bs_6_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"bs",2,"max"
"bs_6_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"bs",3,"max"
"bs_6_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",578.275172648859,75.4418432742527,6,TRUE,"bs",3,"max"
