"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_4_5_5_hum_temp_so2_no2_without_holiday",862.684914441178,116.880099385648,4,FALSE,"bs",5,"max"
"bs_4_6_6_hum_temp_so2_no2_without_holiday",862.684914441178,116.880099385648,4,FALSE,"bs",6,"max"
"bs_4_6_6_hum_temp_so2_no2_without_holiday",862.684914441178,116.880099385648,4,FALSE,"bs",6,"max"
"bs_4_7_7_hum_temp_so2_no2_without_holiday",862.684914441178,116.880099385648,4,FALSE,"bs",7,"max"
"bs_4_7_7_hum_temp_so2_no2_without_holiday",862.684914441178,116.880099385648,4,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",2,"max"
"ns_1_2_2_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",2,"max"
"ns_1_3_3_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",3,"max"
"ns_1_3_3_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",3,"max"
"ns_1_4_4_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",4,"max"
"ns_1_4_4_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",4,"max"
"ns_1_5_5_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",5,"max"
"ns_1_5_5_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",5,"max"
"ns_1_6_6_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",6,"max"
"ns_1_6_6_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",6,"max"
"ns_1_7_7_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",7,"max"
"ns_1_7_7_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"ns",7,"max"
"bs_1_2_2_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",2,"max"
"bs_1_2_2_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",2,"max"
"bs_1_3_3_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",3,"max"
"bs_1_3_3_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",3,"max"
"bs_1_4_4_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",4,"max"
"bs_1_4_4_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",4,"max"
"bs_1_5_5_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",5,"max"
"bs_1_5_5_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",5,"max"
"bs_1_6_6_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",6,"max"
"bs_1_6_6_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",6,"max"
"bs_1_7_7_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",7,"max"
"bs_1_7_7_hum_temp_so2_no2_with_holiday",862.722895676627,120.918080621097,1,TRUE,"bs",7,"max"
"ns_3_2_2_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",2,"max"
"ns_3_2_2_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",2,"max"
"ns_3_3_3_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",3,"max"
"ns_3_3_3_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",3,"max"
"ns_3_4_4_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",4,"max"
"ns_3_4_4_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",4,"max"
"ns_3_5_5_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",5,"max"
"ns_3_5_5_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",5,"max"
"ns_3_6_6_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",6,"max"
"ns_3_6_6_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",6,"max"
"ns_3_7_7_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",7,"max"
"ns_3_7_7_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"ns",7,"max"
"bs_3_2_2_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",2,"max"
"bs_3_2_2_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",2,"max"
"bs_3_3_3_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",3,"max"
"bs_3_3_3_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",3,"max"
"bs_3_4_4_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",4,"max"
"bs_3_4_4_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",4,"max"
"bs_3_5_5_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",5,"max"
"bs_3_5_5_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",5,"max"
"bs_3_6_6_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",6,"max"
"bs_3_6_6_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",6,"max"
"bs_3_7_7_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",7,"max"
"bs_3_7_7_hum_temp_no2_without_holiday",862.749971063565,120.945156008035,3,FALSE,"bs",7,"max"
"ns_2_2_2_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",2,"max"
"ns_2_2_2_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",2,"max"
"ns_2_3_3_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",3,"max"
"ns_2_3_3_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",3,"max"
"ns_2_4_4_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",4,"max"
"ns_2_4_4_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",4,"max"
"ns_2_5_5_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",5,"max"
"ns_2_5_5_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",5,"max"
"ns_2_6_6_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",6,"max"
"ns_2_6_6_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",6,"max"
"ns_2_7_7_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",7,"max"
"ns_2_7_7_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"ns",7,"max"
"bs_2_2_2_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",2,"max"
"bs_2_2_2_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",2,"max"
"bs_2_3_3_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",3,"max"
"bs_2_3_3_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",3,"max"
"bs_2_4_4_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",4,"max"
"bs_2_4_4_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",4,"max"
"bs_2_5_5_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",5,"max"
"bs_2_5_5_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",5,"max"
"bs_2_6_6_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",6,"max"
"bs_2_6_6_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",6,"max"
"bs_2_7_7_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",7,"max"
"bs_2_7_7_hum_temp_so2_no2_with_holiday",862.789105172995,118.984290117464,2,TRUE,"bs",7,"max"
"ns_2_2_2_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",2,"max"
"ns_2_2_2_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",2,"max"
"ns_2_3_3_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",3,"max"
"ns_2_3_3_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",3,"max"
"ns_2_4_4_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",4,"max"
"ns_2_4_4_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",4,"max"
"ns_2_5_5_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",5,"max"
"ns_2_5_5_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",5,"max"
"ns_2_6_6_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",6,"max"
"ns_2_6_6_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",6,"max"
"ns_2_7_7_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",7,"max"
"ns_2_7_7_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"ns",7,"max"
"bs_2_2_2_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",2,"max"
"bs_2_2_2_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",2,"max"
"bs_2_3_3_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",3,"max"
"bs_2_3_3_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",3,"max"
"bs_2_4_4_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",4,"max"
"bs_2_4_4_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",4,"max"
"bs_2_5_5_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",5,"max"
"bs_2_5_5_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",5,"max"
"bs_2_6_6_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",6,"max"
"bs_2_6_6_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",6,"max"
"bs_2_7_7_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",7,"max"
"bs_2_7_7_hum_temp_pm10_so2_no2_without_holiday",862.861669786754,119.056854731223,2,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",2,"mean"
"ns_1_2_2_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",2,"mean"
"ns_1_3_3_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",3,"mean"
"ns_1_3_3_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",3,"mean"
"ns_1_4_4_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",4,"mean"
"ns_1_4_4_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",4,"mean"
"ns_1_5_5_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",5,"mean"
"ns_1_5_5_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",5,"mean"
"ns_1_6_6_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",6,"mean"
"ns_1_6_6_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",6,"mean"
"ns_1_7_7_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",7,"mean"
"ns_1_7_7_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"ns",7,"mean"
"bs_1_2_2_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",2,"mean"
"bs_1_2_2_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",2,"mean"
"bs_1_3_3_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",3,"mean"
"bs_1_3_3_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",3,"mean"
"bs_1_4_4_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",4,"mean"
"bs_1_4_4_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",4,"mean"
"bs_1_5_5_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",5,"mean"
"bs_1_5_5_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",5,"mean"
"bs_1_6_6_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",6,"mean"
"bs_1_6_6_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",6,"mean"
"bs_1_7_7_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",7,"mean"
"bs_1_7_7_hum_temp_pm10_without_holiday",862.926104255851,125.121289200321,1,FALSE,"bs",7,"mean"
"ns_1_2_2_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",2,"max"
"ns_1_2_2_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",2,"max"
"ns_1_3_3_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",3,"max"
"ns_1_3_3_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",3,"max"
"ns_1_4_4_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",4,"max"
"ns_1_4_4_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",4,"max"
"ns_1_5_5_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",5,"max"
"ns_1_5_5_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",5,"max"
"ns_1_6_6_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",6,"max"
"ns_1_6_6_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",6,"max"
"ns_1_7_7_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",7,"max"
"ns_1_7_7_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"ns",7,"max"
"bs_1_2_2_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",2,"max"
"bs_1_2_2_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",2,"max"
"bs_1_3_3_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",3,"max"
"bs_1_3_3_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",3,"max"
"bs_1_4_4_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",4,"max"
"bs_1_4_4_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",4,"max"
"bs_1_5_5_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",5,"max"
"bs_1_5_5_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",5,"max"
"bs_1_6_6_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",6,"max"
"bs_1_6_6_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",6,"max"
"bs_1_7_7_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",7,"max"
"bs_1_7_7_hum_temp_no2_with_holiday",863.143317630708,123.338502575178,1,TRUE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",2,"max"
"ns_1_2_2_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",2,"max"
"ns_1_3_3_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",3,"max"
"ns_1_3_3_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",3,"max"
"ns_1_4_4_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",4,"max"
"ns_1_4_4_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",4,"max"
"ns_1_5_5_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",5,"max"
"ns_1_5_5_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",5,"max"
"ns_1_6_6_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",6,"max"
"ns_1_6_6_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",6,"max"
"ns_1_7_7_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",7,"max"
"ns_1_7_7_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"ns",7,"max"
"bs_1_2_2_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",2,"max"
"bs_1_2_2_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",2,"max"
"bs_1_3_3_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",3,"max"
"bs_1_3_3_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",3,"max"
"bs_1_4_4_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",4,"max"
"bs_1_4_4_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",4,"max"
"bs_1_5_5_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",5,"max"
"bs_1_5_5_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",5,"max"
"bs_1_6_6_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",6,"max"
"bs_1_6_6_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",6,"max"
"bs_1_7_7_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",7,"max"
"bs_1_7_7_hum_temp_pm10_o3_no2_without_holiday",863.265192593574,121.460377538044,1,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",2,"max"
"ns_1_2_2_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",2,"max"
"ns_1_3_3_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",3,"max"
"ns_1_3_3_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",3,"max"
"ns_1_4_4_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",4,"max"
"ns_1_4_4_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",4,"max"
"ns_1_5_5_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",5,"max"
"ns_1_5_5_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",5,"max"
"ns_1_6_6_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",6,"max"
"ns_1_6_6_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",6,"max"
"ns_1_7_7_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",7,"max"
"ns_1_7_7_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"ns",7,"max"
"bs_1_2_2_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",2,"max"
"bs_1_2_2_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",2,"max"
"bs_1_3_3_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",3,"max"
"bs_1_3_3_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",3,"max"
"bs_1_4_4_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",4,"max"
"bs_1_4_4_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",4,"max"
"bs_1_5_5_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",5,"max"
"bs_1_5_5_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",5,"max"
"bs_1_6_6_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",6,"max"
"bs_1_6_6_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",6,"max"
"bs_1_7_7_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",7,"max"
"bs_1_7_7_hum_temp_pm10_without_holiday",863.31151112508,125.50669606955,1,FALSE,"bs",7,"max"
"ns_3_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",2,"max"
"ns_3_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",2,"max"
"ns_3_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",3,"max"
"ns_3_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",3,"max"
"ns_3_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",4,"max"
"ns_3_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",4,"max"
"ns_3_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",5,"max"
"ns_3_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",5,"max"
"ns_3_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",6,"max"
"ns_3_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",6,"max"
"ns_3_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",7,"max"
"ns_3_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"ns",7,"max"
"bs_3_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",2,"max"
"bs_3_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",2,"max"
"bs_3_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",3,"max"
"bs_3_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",3,"max"
"bs_3_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",4,"max"
"bs_3_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",4,"max"
"bs_3_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",5,"max"
"bs_3_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",5,"max"
"bs_3_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",6,"max"
"bs_3_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",6,"max"
"bs_3_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",7,"max"
"bs_3_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",863.531524520586,115.726709465055,3,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.622760073056,119.817945017525,1,FALSE,"ns",2,"max"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",863.622760073056,119.817945017525,1,FALSE,"ns",2,"max"
